x,y,class
0.9859469263868997,4.842640294755721,1
1.1055041072748395,4.503508581716169,1
4.367671082290158,4.653651801827022,1
3.6480036983244535,0.6139575710730728,0
0.8742652697332232,1.4976861084978446,0
4.529649943905245,1.9094278846631514,0
3.085336138324986,1.3736938672090617,0
4.9970718013288575,4.479652053691967,1
2.0797465017305554,0.1887005953219145,0
1.6010442299706868,3.185211175795613,1
4.894581941615791,0.2015860335648243,0
0.3855681250653009,0.44444095629711927,0
4.4197961431892265,1.6907067224693328,0
2.856057809974117,4.410658565098836,1
1.294953333872391,0.5287757795134602,0
1.8579617446637764,0.4251476518763116,0
1.3776272852977556,1.8482731168987627,0
2.939737738358621,3.485527079451077,1
4.5259791920857175,0.21119133096788173,0
1.043475397804638,1.779720739535871,0
3.85218787094618,3.0059095167453256,1
0.8373328961230192,2.0159754164214703,0
3.6245414939669147,2.111163033190964,0
2.459600122790308,1.7182797279003563,0
4.321894830373791,3.275956726408239,1
0.6458926827139788,4.074227162670066,1
0.1708600220497991,0.8312026929425907,0
4.891157685395957,4.871903956567664,1
1.7725102233393515,1.8916553622944758,0
0.5681260630497753,2.080593795578919,0
3.5766054643657514,3.2574332800671195,1
1.3514565312744742,0.16354521461692756,0
4.690966588268051,0.31797683495746987,0
1.5838891612472779,3.3569658716598454,1
4.481094417101229,1.3228455906884058,0
4.400713885741585,0.8493348718108809,0
0.9081939603122557,3.1756937795257993,1
2.017740541138959,1.1239973448044547,0
3.232113133679375,0.3346628175650127,0
0.9609781653771698,0.928416226964205,0
0.17862114078558922,3.4435571133410714,1
3.759024600883511,2.8731647846772344,1
0.785147754660771,3.051802962531702,1
4.78899291328348,1.4532915430477193,0
0.03618512478187674,2.8581133683570794,1
1.2643426591331075,2.998866058574783,1
0.1771589790343986,1.5438291836783298,0
4.883585964252198,2.89979313731601,1
3.212789653267638,3.1171774464599933,1
1.7045875654564058,0.09214260970592224,0
0.6088736692753538,3.8295864474413914,1
3.7339492459174997,1.9641961894781683,0
4.712062676715048,1.978099815069971,0
0.09876056565881197,4.738303371949794,1
2.4010858279588887,3.9922810343143915,1
2.7119878329728464,4.920625176867114,1
3.891902045217755,1.4233064870646712,0
0.3569952952781602,2.837332699533253,1
0.9299832283494797,3.1207575922746216,1
3.4708430715641176,3.0814356290108043,1
2.9507259570131317,0.08045635640005222,0
0.6476640629825442,0.24823113374490569,0
1.8359205132797434,0.9753416976550713,0
0.8241824315060142,4.639629199324787,1
2.5911671420448052,4.951613671124347,1
1.9328157390781802,4.873519475642853,1
3.5751122610933592,0.8874733224992218,0
1.4713585551276336,4.084767664905508,1
4.3507475473299255,3.029193978246583,1
0.8464178255310889,4.919267284513095,1
4.5154083528496365,0.31435528251942735,0
2.106072368554691,0.05163745212103541,0
3.667721349013868,4.962050495151129,1
4.999621535125777,0.4066755960153317,0
3.641680310383591,1.8584813525077273,0
4.592034463719411,2.9770289143250683,1
3.768625194796158,1.533019017919633,0
2.9877646273678167,2.915018251999149,1
2.156974067382235,4.3799993594150575,1
4.066439216195594,2.1395319633406316,0
1.6021163230556095,4.637546318599827,1
4.969631434644555,3.5273779101187044,1
2.6466003662609556,3.5791099204201116,1
1.4192023851964697,4.662056995883498,1
0.869635150803148,3.3603900378364187,1
0.2543487703246644,3.33468054525814,1
1.7988715227713419,4.616501803314358,1
1.6389564440963955,0.9249976474172138,0
2.361864332606292,1.8155691036869797,0
0.975721638157791,4.659483115472896,1
4.429954882947847,1.3430601676488714,0
0.08141876938470682,4.7583549553647,1
2.5723916371604574,0.17784387105096253,0
3.912605624642606,1.1789539959581559,0
0.45294700972021207,3.6755333253586406,1
2.117150647972213,0.37337243825361627,0
3.130727892995801,1.0262262204446897,0
2.3925071787147196,4.979202558775601,1
3.911980071089241,0.19681080360680256,0
3.6690246950512173,3.7077988751231556,1
2.3608502767985233,0.6638724268885837,0
0.6917594293195789,2.9067248728368904,1
2.618286389314198,4.637873203395322,1
4.085090583930217,3.6252411467682464,1
2.1606317774386885,4.380784733152034,1
1.7374908388203476,0.04538647867690727,0
2.6301921429936517,0.9037926987306308,0
4.312674698324964,1.6270398756898548,0
4.631315667610901,3.961793442242509,1
4.468267810231364,0.9586417963849957,0
2.4114130147842436,4.529612208785373,1
3.9269694225356466,3.1678034203318424,1
3.987998099831483,3.5373967979237153,1
4.1724307252962305,3.804464161655801,1
2.8167999818889737,4.633905456725507,1
2.674611697534179,4.762058190592805,1
1.35873098756975,1.6920952638973938,0
0.2923617565250147,1.749330142862342,0
2.823442907265326,2.98722807907897,1
0.6609508731969321,3.125515049105251,1
2.694618288532702,3.479633714705358,1
3.3676765918260543,0.43107104760500187,0
3.3495873704078427,2.8121424615122703,1
1.4916263306807136,3.780118577087315,1
4.736742676899562,4.108468865364385,1
3.7063655674645073,4.381590628771289,1
2.8201098116589614,2.9945112323057494,1
1.070426555405376,0.5030657350314266,0
0.9716405320502147,4.146605806488537,1
0.4191235675468208,3.309915957737614,1
2.29373549281195,4.143380937614932,1
2.285373381031492,1.9939044159558208,0
4.900251799502842,4.981292336581161,1
2.805655542606047,0.5388655195272991,0
3.700701987352147,0.761864815955681,0
3.0910136134057837,4.752846391359707,1
0.2725250953579367,1.304495588648744,0
1.7570247822163272,3.1590442239513616,1
2.54175042626854,0.3992067578409369,0
1.442505153118535,4.194057577723897,1
0.2714870425323762,2.008378138421378,0
3.837762857958782,4.814573687305515,1
3.4987124263945715,1.0182597775303661,0
0.06251191735609285,4.501405309002022,1
4.832826491516977,4.410881570612081,1
1.1314204751020212,3.9635006802317063,1
0.10578938634722479,3.2775277222531,1
4.274092725052304,3.420144970687368,1
1.4053161529195113,3.8196199145964287,1
1.7283782217997796,1.1621111265296504,0
2.958327704525417,3.2325563530517476,1
0.6684313719518642,3.708974224276819,1
0.8846624143504239,3.4598297232835478,1
1.3786868619130799,1.594300380745899,0
1.7830410417987075,0.8529283662260329,0
2.997723776304355,3.9290996603264703,1
1.9869976496785973,4.440587242409176,1
3.613999511596577,3.41794822497398,1
4.254830314159995,4.024457240986504,1
3.957041235647411,1.1085107376196823,0
1.5384399528722403,4.304811048869548,1
4.83839003717153,0.1613073908532639,0
1.839036122004063,0.25438668706522694,0
4.139395071749773,0.39038320489910333,0
1.5703199660192495,3.704016764492945,1
2.0958238175825756,1.191267335865576,0
2.2742531127894328,0.26956195964049035,0
2.5851328017071595,0.43389586728123286,0
1.64981026577155,4.483855788828178,1
4.221705739596279,3.303515258222973,1
1.7785229569663135,3.591158800258526,1
0.9633915458126152,3.4459372925161755,1
1.0301681325581413,3.2089720955759526,1
2.3416733216373755,4.238580455100351,1
3.044425938531719,4.355506454972487,1
2.662053987671408,3.4665992352207082,1
2.4103523920041,4.212352357104606,1
3.8682264423480706,4.929428194470531,1
0.804429052774373,0.0975523428003074,0
0.10979524760876713,4.0657308273962816,1
4.444931766695047,3.6864514451891455,1
0.9802740373310237,0.17259222696404325,0
1.1517646398951027,4.845570455921592,1
4.935670807127946,4.258808507387277,1
3.240710495187255,1.7994909120092237,0
4.2632819056753455,4.082895587879055,1
2.2730520024705294,4.8071863378492115,1
3.9530910184121604,2.9165357183210583,1
2.955149786111879,1.5429972234040645,0
0.26046988531129966,4.705162664976349,1
4.395077219900952,1.9290393874465597,0
0.904649343201771,4.453278074926071,1
4.661492924082811,0.029843262915381953,0
4.959526009936726,1.9803390544163064,0
2.4806742145024745,3.4963316363876737,1
3.784867251747212,1.3863831115355059,0
1.8229085441509914,2.814461245660586,1
2.0705573099921626,3.307696966855089,1
3.868446295210362,0.35596731630237355,0
4.8896591378372625,4.791011234078202,1
4.902961628232347,4.475479484583374,1
3.6855161931477216,4.3861701385757,1
2.6555321084977033,0.9549785011020232,0
1.1945985414226907,0.408476867205684,0
1.3479296197347352,3.7663520485667616,1
1.528406380989753,3.857289043658483,1
4.5781454418677505,0.9968035376401592,0
4.769746507806197,0.02094593424053295,0
1.113780563206281,4.023269367703385,1
3.494727156206609,3.8251282200807597,1
1.5049843986530353,3.494842042878414,1
4.646362716584941,0.6896624858074195,0
4.111101526652152,3.03619869278232,1
4.19640567425072,4.258222816359841,1
3.2359871731461776,3.9903101978835034,1
3.8883890794759624,1.092525265475433,0
0.061964209264774306,3.5381806293563005,1
3.1255374856778833,0.5765935013058888,0
2.25079329380484,3.749412294844978,1
2.782193477369355,4.666482203786433,1
4.2672766670341,1.4595983498944545,0
4.0859714260840345,4.103037872254598,1
2.72844834663611,4.409822524014238,1
4.655062037685724,4.922908625805868,1
2.4360853176634407,3.537142303780947,1
4.803788304715349,0.055455047812184334,0
1.5941212632648005,2.056367375146453,0
1.034247737405372,2.116066485939915,0
0.3484010019887973,2.080808095986621,0
2.3326844285959663,1.0054550321078521,0
2.9945737995282733,3.6849538448935752,1
0.5826632250020286,1.4326458575839316,0
3.996534121713423,3.4705337902096023,1
0.7623918002531671,0.5718773718446831,0
3.490551343441864,1.4868287543161127,0
4.635282948892018,3.1229766413250437,1
1.369759451396098,1.987248084366638,0
0.0047132991794957,2.0725997352945105,0
4.592378133471783,4.033653534812198,1
1.1963540677951197,3.214840001863172,1
3.5050379237603,4.32471051368772,1
0.29955702458285605,3.9710373431374153,1
1.8760762814825123,1.7861044359668767,0
2.0895871850807826,4.517586921273248,1
3.3094004499462653,1.5599824147145958,0
2.5742770969767204,1.2824746584829632,0
4.945837011375625,0.8759040217273638,0
2.424278972277907,1.720712614042656,0
0.4572921402007579,3.020525779557584,1
3.4578623775507045,3.805903580447512,1
3.4172435675262385,2.8564137465858397,1
3.6723138129707147,0.5099887534693598,0
2.7567635423757846,3.1416899367429645,1
2.8207363929160083,1.7591516659418205,0
4.829007095331841,0.40464299804483944,0
2.0815215753572502,0.5660392394356681,0
0.5427027487869124,3.825373055566284,1
1.3856636883214768,3.9118582903646604,1
4.6547457342076655,0.2472779793664001,0
2.5007960851199935,2.8886476897227986,1
0.7654945107046374,4.148918305025658,1
2.584367256597901,1.36715050226918,0
0.05630511259110904,4.110967930577514,1
3.038395744601861,3.984505696095083,1
2.5946414307732746,1.5731049862412492,0
1.060177352799447,1.1064884361245857,0
2.7123103612329693,4.843281704352035,1
4.156971133796316,0.7410763379452658,0
0.3703812037963178,1.2997312562760723,0
1.3245395004746885,4.885665700498562,1
0.5325416278505207,0.15431830269130664,0
3.2706052001342845,4.193857043913447,1
0.8204072245979055,3.678847945355105,1
1.290309136201736,3.893296463715462,1
0.08303794673394038,4.938952901652147,1
4.405305195455105,3.417264781155855,1
2.0850929711500257,0.3060171723381816,0
1.6818920467377996,4.455621146226048,1
1.8298088765009812,3.56112406468706,1
1.6650176306178677,4.513101183528905,1
0.18442518129871466,4.5070622020143745,1
1.0119536352146585,2.1579460918184576,0
1.4355742187168268,3.5072280558772606,1
2.2638024127516965,4.880587646918832,1
3.0039107260956532,4.304749298222362,1
1.4957926334085343,3.2467176701232163,1
3.065638281315568,0.45830500932757606,0
3.2177701600160757,1.9580057821212506,0
0.8875115279938567,4.643710755244681,1
1.3711504094208538,0.5859315338517671,0
2.3092303969502486,0.8289405394894194,0
0.3603708469322603,1.8786908812410061,0
2.520560687431177,3.509660959597075,1
0.6530258900648289,3.0375107396218484,1
3.53816094789409,4.678553676111882,1
1.1898073704343959,4.05471744019305,1
2.7655072715621354,0.2242356159468595,0
4.572641315740212,4.983943846615302,1
1.8334527227122406,0.3073718616649506,0
0.0017257533307796225,1.7468949352192504,0
4.589829949885825,0.22350801081950314,0
2.690694629489185,3.860485655696242,1
4.419746475511375,3.9105271344825354,1
1.4254236916770735,0.993454766780477,0
2.8678259003783504,1.0678087283498587,0
1.8648227065604233,1.1376542885215037,0
3.7458716384751285,4.214937978744157,1
4.776059859383866,3.089408687704365,1
3.8686129379630483,4.135317569351571,1
4.598664577762225,3.340773536696716,1
0.4716729701605443,1.9394097998130104,0
0.3130495602318628,1.3563929262550645,0
1.471915125361936,1.1689376154019275,0
